t,ra,dec,xi,eta,x,y,flag,q,col,row,flat,scale,response
772225231.89,242.367097468406,53.6732171181239,6727.7,-14670.96,9839.175,-20650.74,0,11.0,512.12836,155.48398,0.8444683,1.029677844773355,0.8695302945662586
772225233.465,242.370326335875,53.6713292201094,6806.046,-14769.92,9943.6,-20762.82,0,14.0,513.43414,153.83467,0.8489417,1.02967784393669,0.87413644257148
772225241.905,242.36442816018,53.6742112440077,6804.115,-14764.39,9948.258,-20762.82,0,13.0,513.4019,153.92682,0.8489417,1.0296778394532278,0.874136438765282
772225251.175,242.367156386061,53.6744112256632,6787.914,-15001.52,9933.755,-21085.05,0,13.0,513.1319,149.97469,0.86241984,1.0296778345288569,0.8880145970886569
772225252.065,242.369150495587,53.6735768056505,6805.669,-15064.7,9911.956,-21211.14,0,13.0,513.42786,148.92168,0.85771084,1.0296778340560748,0.8831658382455657
772225255.595,242.366698814227,53.6732007873817,6807.839,-15076.73,9951.862,-21211.14,0,11.0,513.464,148.72118,0.85771084,1.0296778321808828,0.8831658366371932
772225256.57,242.36871595772,53.6717289317969,6843.435,-15143.92,9973.485,-21323.22,0,18.0,514.05725,147.60135,0.8555344,1.0296778316629474,0.8809247798685217
772225258.11,242.36937393994,53.6715392746737,6830.244,-15181.42,9941.93,-21379.26,0,12.0,513.8374,146.97633,0.8577564,1.029677830844875,0.8832127249074291
772225268.57,242.368749606336,53.672056804146,6657.23,-15283.21,9742.396,-21589.41,0,6.0,510.9538,145.27983,0.8189102,1.0296778252883574,0.8432136548164473
772225272.415,242.368304914766,53.6730472802823,6554.016,-15288.71,9590.944,-21505.35,0,12.0,509.2336,145.18817,0.81821567,1.0296778232458328,0.8424985281793
772225276.74,242.366439711242,53.6730569289078,6476.939,-15250.35,9478.784,-21463.32,0,14.0,507.94897,145.82751,0.80481577,1.0296778209483244,0.8287009474901303
772225298.03,242.366720512393,53.6728619067347,6120.234,-15055.46,8948.747,-21155.1,0,14.0,502.0039,149.07565,0.8465973,1.0296778096387404,0.8717224678029474
772225304.185,242.365601281523,53.6741609342285,6050.7,-14905.22,8836.06,-20972.97,0,1.0,500.845,151.57967,0.822205,1.0296778063691072,0.8466062480719833
772225308.78,242.368074465784,53.6721349509746,6113.353,-14882.93,8918.773,-20944.95,0,11.0,501.88922,151.95117,0.83492637,1.0296778039281709,0.8597051478145598
772225309.53,242.36639293028,53.6720724459858,6123.171,-14834.8,8916.752,-20888.91,0,10.0,502.05283,152.75333,0.8339326,1.029677803529759,0.8586818657873686
772225319.41,242.372008117446,53.6728072195368,6153.75,-14777.35,8935.211,-20804.85,0,16.0,502.56253,153.71085,0.8192275,1.0296777982813476,0.8435403856368558
772225334.31,242.367933265294,53.6734266692068,6404.954,-14555.4,9318.367,-20510.64,0,0.0,506.74924,157.41,0.8504784,1.0296777903662335,0.8757187307052053
772225337.335,242.367375595558,53.6723386947328,6505.377,-14549.03,9477.114,-20482.62,0,17.0,508.42294,157.51617,0.84627736,1.0296777887593058,0.8713929967553034
772225340.145,242.368176116966,53.6715927185254,6581.31,-14580.74,9623.468,-20580.69,0,13.0,509.68848,156.98767,0.85673517,1.02967778726659,0.8821611740032711
772225344.475,242.369279020366,53.6731071970463,6604.821,-14620.19,9612.568,-20580.69,0,14.0,510.08032,156.33015,0.8498915,1.029677784966426,0.8751143804842519
772225351.95,242.367128635586,53.6709669954701,6814.755,-14669.88,9971.024,-20636.73,0,13.0,513.5793,155.50201,0.84944373,1.0296777809955886,0.8746533387887605
772225391.69,242.364597435604,53.6719156077424,6609.323,-15228.27,9661.792,-21435.3,0,7.0,510.1554,146.19551,0.8308989,1.0296777598850797,0.8555580984364266
772225392.775,242.368745114189,53.6709766725419,6604.111,-15326.91,9659.155,-21645.45,0,7.0,510.0685,144.5515,0.86945593,1.0296777593087107,0.8952594374969083
772225395.96,242.369518240806,53.6731478540091,6460.244,-15335.5,9451.887,-21589.41,0,11.0,507.67075,144.40833,0.8381896,1.0296777576167893,0.863065189740241
772225401.465,242.372306362942,53.674086864422,6307.884,-15374.55,9219.216,-21645.45,0,12.0,505.13138,143.7575,0.84119534,1.0296777546924474,0.8661601340200374
772225402.41,242.364761874243,53.6716250605484,6402.91,-15225.97,9365.481,-21519.36,0,9.0,506.7152,146.23384,0.845583,1.0296777541904487,0.8706780267046494
772225410.94,242.364366388352,53.6741417325017,6160.407,-15126.78,8980.743,-21309.21,0,13.0,502.67343,147.887,0.8439061,1.02967774965918,0.8689513386717908
772225412.93,242.368319052494,53.6710699256929,6224.934,-15196.38,9099.76,-21379.26,0,13.0,503.7489,146.72702,0.81766903,1.0296777486020612,0.8419356100350787
772225416.085,242.366557203454,53.6736919259703,6100.056,-15093.72,8910.511,-21225.15,0,13.0,501.6676,148.438,0.8311913,1.0296777469260758,0.8558591864343222
772225417.065,242.369052254291,53.6735747306388,6082.99,-15132.47,8893.458,-21295.2,0,13.0,501.38315,147.79218,0.83751917,1.029677746405485,0.8623748503567341
772225419.5,242.366437935331,53.6728243594057,6094.985,-15033.37,8911.038,-21155.1,0,13.0,501.5831,149.44382,0.8452095,1.0296777451119747,0.8702933908258093
772225428.21,242.363465019533,53.673420446023,6066.69,-14786.08,8854.694,-20818.86,0,12.0,501.1115,153.5653,0.8394753,1.0296777404850876,0.8643890034139706
772225431.4,242.365560840862,53.6714480963312,6140.277,-14781.94,8968.877,-20888.91,0,4.0,502.33792,153.63431,0.8192275,1.02967773879051,0.8435403369003247
772225434.045,242.36965648993,53.6741508713922,6048.991,-14799.5,8809.074,-20846.88,0,20.0,500.81653,153.34167,0.843472,1.029677737385445,0.8685043445615781
772225434.3,242.366190129776,53.6743132661485,6057.457,-14721.64,8855.661,-20776.83,0,15.0,500.95758,154.63934,0.8406079,1.0296777372499852,0.86555522138481
772225441.89,242.366443447198,53.6736997925009,6170.478,-14604.38,8991.73,-20580.69,0,10.0,502.84128,156.59366,0.8197249,1.0296777332180593,0.8440524948229474
772225444.485,242.366004843271,53.6716313327992,6286.691,-14576.42,9188.715,-20524.65,0,12.0,504.7782,157.05966,0.82833266,1.0296777318395554,0.8529156972164628
772225457.995,242.366915046455,53.6713402216409,6561.13,-14524.29,9551.565,-20454.6,0,12.0,509.35217,157.9285,0.83517474,1.0296777246628341,0.8599608253209137
772225458.785,242.369748994815,53.6710712704989,6578.592,-14588.43,9629.709,-20566.68,0,15.0,509.6432,156.8595,0.85673517,1.0296777242431738,0.8821611200088939
772225461.255,242.369441318072,53.6714653593128,6611.941,-14588.31,9670.055,-20524.65,0,11.0,510.19904,156.8615,0.8498915,1.0296777229310718,0.8751143277609328
772225461.765,242.370153742658,53.6720923596712,6597.643,-14602.5,9655.552,-20608.71,0,18.0,509.9607,156.62502,0.85673517,1.0296777226601517,0.8821611186526631
772225469.97,242.366000161462,53.6739535848136,6702.548,-14582.47,9794.17,-20510.64,0,13.0,511.7091,156.95882,0.8601567,1.0296777183015289,0.8856842035966815
772225485.365,242.364638085918,53.6741891669559,6837.779,-14837.34,9993.175,-20944.95,0,12.0,513.963,152.71101,0.8432351,1.0296777101234675,0.8682603616096367
772225486.535,242.36559849801,53.6728476790541,6883.594,-14892.71,10071.76,-21015.0,0,13.0,514.72656,151.78816,0.8274999,1.0296777095019454,0.8520582285096279
772225513.16,242.372703708641,53.6733513969329,6517.101,-15407.44,9499.353,-21715.5,0,10.0,508.61835,143.20934,0.82585126,1.0296776953583358,0.8503606237692828
772225513.74,242.36467473269,53.6727177785001,6556.154,-15241.61,9584.704,-21519.36,0,12.0,509.26923,145.97316,0.81821567,1.0296776950502307,0.8424984232876498
772225532.18,242.365665975827,53.6730141329185,6273.061,-15125.99,9174.738,-21281.19,0,14.0,504.55103,147.90015,0.84124434,1.0296776852546197,0.8662105246859887
772225534.13,242.369542375425,53.6719549923646,6271.61,-15180.91,9166.476,-21365.25,0,13.0,504.5268,146.98483,0.81419075,1.0296776842187498,0.8383540411881344
772225538.995,242.36692581211,53.671651923636,6241.301,-15040.59,9071.72,-21183.12,0,7.0,504.0217,149.32349,0.7890593,1.029677681634387,0.8124767314917214
772225539.48,242.367014761404,53.6710264589932,6259.638,-15036.42,9153.027,-21169.11,0,7.0,504.3273,149.393,0.7890593,1.0296776813767479,0.8124767312884288
772225552.015,242.368241882664,53.6734292675465,6158.949,-14797.31,9005.619,-20846.88,0,14.0,502.6491,153.37817,0.8192275,1.0296776747179641,0.843540284410332
772225558.425,242.36649907291,53.6730277239069,6237.646,-14646.06,9076.905,-20622.72,0,13.0,503.96075,155.899,0.8412431,1.0296776713128741,0.8662092241125657
772225560.705,242.370280395005,53.6715737322,6307.519,-14699.21,9177.727,-20706.78,0,13.0,505.12534,155.01315,0.84350836,1.029677670101703,0.8685417256883986
772225562.04,242.369954099349,53.6722011544242,6307.334,-14671.92,9193.9,-20664.75,0,11.0,505.12222,155.46799,0.84350836,1.0296776693925307,0.8685417250902059
772225568.775,242.370323836477,53.6719570240727,6440.329,-14601.45,9408.904,-20608.71,0,12.0,507.3388,156.6425,0.8312484,1.0296776658147961,0.855917914896833
772225577.615,242.367822090842,53.671655468319,6630.524,-14519.37,9671.021,-20468.61,0,15.0,510.50873,158.01051,0.84488595,1.0296776611188534,0.8699601840894223
772225592.18,242.369682527273,53.6728629195127,6849.654,-14688.2,10006.62,-20734.8,0,12.0,514.1609,155.19667,0.8499078,1.0296776533817034,0.8751310850099059
772225603.925,242.371206449194,53.6740804105929,6905.062,-14932.66,10084.24,-21015.0,0,3.0,515.08435,151.12233,0.845074,1.0296776471425808,0.87015380589565
772225604.975,242.36664067575,53.6712246709622,7024.426,-14874.58,10261.53,-21000.99,0,12.0,517.0738,152.09036,0.8535262,1.0296776465848048,0.8788568231953121
772225605.575,242.369128166524,53.6720707094329,6987.393,-14932.86,10176.18,-21029.01,0,12.0,516.45654,151.11899,0.8412688,1.0296776462660755,0.8662356550509356
772225611.325,242.37260293787,53.6727769329755,6932.405,-15123.41,10142.69,-21295.2,0,10.0,515.5401,147.94316,0.85081285,1.0296776432115882,0.8760629726555061
772225618.63,242.365408192625,53.6719746700561,6919.884,-15116.79,10083.62,-21309.21,0,5.0,515.33136,148.0535,0.83347857,1.0296776393310614,0.858214246374603
772225619.8,242.367137775221,53.6733980915663,6846.118,-15166.62,10020.6,-21393.27,0,15.0,514.102,147.22299,0.8555344,1.0296776387095397,0.8809246147902486
772225625.73,242.365820719526,53.6732437870407,6757.73,-15226.13,9836.977,-21449.31,0,11.0,512.62885,146.23116,0.8256378,1.0296776355594337,0.8501407956311858
772225627.245,242.369404113939,53.6727295701965,6735.255,-15319.64,9859.304,-21547.38,0,14.0,512.2542,144.67268,0.8411974,1.029677634754643,0.8661621198302829
772225634.9,242.37014338621,53.6720715636327,6592.769,-15386.23,9640.081,-21645.45,0,15.0,509.8795,143.56282,0.8573873,1.029677630688191,0.8828325280799683
772225637.68,242.370480468294,53.6715705459535,6544.583,-15397.93,9538.645,-21715.5,0,5.0,509.07642,143.36784,0.8573873,1.0296776292114127,0.8828325268137973
772224660.63,242.370322934605,53.6753738841636,6503.444,-15166.87,9481.773,-21351.24,0,15.0,508.39072,147.21883,0.8295382,1.029678148236047,0.8541573845701077
772224680.48,242.369413297489,53.6755806689716,6219.291,-15217.87,9093.519,-21421.29,0,11.0,503.65485,146.36884,0.81766903,1.0296781376913908,0.841935928181375
772224703.1,242.368684869019,53.6756253939147,5967.101,-14990.18,8699.463,-21127.08,0,7.0,499.4517,150.16368,0.80661,1.0296781256752645,0.8305486608136822
772224711.49,242.369828565546,53.6759549376849,5953.325,-14897.49,8690.761,-20944.95,0,15.0,499.22208,151.70848,0.8063003,1.0296781212183552,0.8302297600001185
772224716.955,242.365546967627,53.675715886743,6010.589,-14738.57,8777.606,-20720.79,0,13.0,500.17648,154.35718,0.8406079,1.029678118315255,0.8655555417112791
772224720.365,242.371162880204,53.6752357595359,6041.071,-14828.7,8793.691,-20874.9,0,11.0,500.6845,152.85501,0.8358759,1.0296781165038056,0.8606831515877866
772224734.37,242.367643650645,53.6757793348224,6204.39,-14665.08,9067.148,-20692.77,0,3.0,503.40652,155.582,0.8412431,1.0296781090641143,0.8662095923677708
772224740.54,242.370690388158,53.674437634775,6328.221,-14743.11,9241.894,-20804.85,0,12.0,505.47037,154.2815,0.82864016,1.0296781057865063,0.8532326333596171
772224752.915,242.368777657677,53.6761329986569,6438.609,-14784.66,9406.882,-20790.84,0,14.0,507.31015,153.58899,0.83067805,1.0296780992126986,0.8553309912052334
772224753.12,242.367693266344,53.6761545859195,6443.762,-14764.22,9375.766,-20790.84,0,11.0,507.39603,153.92966,0.83067805,1.029678099103799,0.855330991114773
772224778.79,242.369159940194,53.6749886282688,6512.711,-15143.11,9504.012,-21337.23,0,20.0,508.54517,147.6148,0.8295382,1.0296780854674652,0.8541573325011697
772224779.54,242.370796091747,53.6749818087171,6502.875,-15185.63,9503.572,-21365.25,0,12.0,508.3813,146.90619,0.8386566,1.0296780850690523,0.8635463263358499
772224785.205,242.369892388565,53.6751177944934,6441.401,-15218.16,9422.353,-21477.33,0,15.0,507.3567,146.36401,0.8383775,1.0296780820597098,0.8632589112605057
772224786.14,242.369379061303,53.6754977387932,6418.074,-15211.62,9386.665,-21463.32,0,14.0,506.96793,146.473,0.845583,1.0296780815630222,0.8706783035253394
772224827.5,242.364707510908,53.6754025233752,5967.657,-14836.03,8686.015,-20888.91,0,14.0,499.46094,152.73282,0.8263164,1.0296780595919,0.8508398841072161
772224830.95,242.368330688574,53.6756923115974,5951.746,-14860.38,8686.103,-20902.92,0,13.0,499.19577,152.32701,0.8263164,1.0296780577592028,0.8508398825928284
772224853.01,242.366950747332,53.6750529343082,6228.59,-14622.3,9094.573,-20566.68,0,15.0,503.80984,156.29501,0.8382197,1.0296780460405643,0.8630964251591047
772224864.63,242.3688638247,53.6758697554033,6376.329,-14683.64,9301.842,-20706.78,0,13.0,506.27213,155.27267,0.83035314,1.0296780398678278,0.8549963944489519
772224869.04,242.368529793523,53.676086578168,6435.199,-14717.71,9409.432,-20776.83,0,12.0,507.25333,154.70483,0.812393,1.0296780375251626,0.8365032398885754
772224877.295,242.367188575949,53.6744767404597,6599.41,-14797.28,9654.584,-20818.86,0,15.0,509.99017,153.37865,0.8753299,1.02967803313997,0.9013079818369335
772224881.525,242.369030928413,53.6750593265017,6606.3,-14890.18,9653.529,-20944.95,0,13.0,510.10498,151.83037,0.8318737,1.0296780308929239,0.8565620887343802
772224940.715,242.367495254931,53.6759388405385,5960.501,-14998.23,8715.021,-21155.1,0,15.0,499.34167,150.0295,0.80661,1.0296779994502203,0.8305485589993008
772224956.2,242.369486815553,53.6749797534571,6029.755,-14802.55,8805.559,-20846.88,0,9.0,500.4959,153.29085,0.843472,1.029677991224334,0.8685045586675743
772224975.67,242.365174774346,53.6745677632931,6332.935,-14561.61,9203.569,-20510.64,0,11.0,505.54895,157.30649,0.8366843,1.029677980881551,0.8615153868558334
772224977.735,242.367539992048,53.6761335159512,6304.071,-14605.57,9211.393,-20636.73,0,10.0,505.0678,156.57384,0.84019655,1.0296779797845892,0.8651318861152145
772224986.765,242.370896434429,53.6751082018732,6475.878,-14726.94,9465.336,-20720.79,0,13.0,507.93127,154.55101,0.812393,1.0296779749877056,0.8365031890835826
772225002.21,242.367974740477,53.6746271751005,6675.34,-14868.18,9764.195,-20916.93,0,14.0,511.25565,152.197,0.8272284,1.029677966783069,0.8517788847098252
772225029.375,242.36643639598,53.6759215676849,6444.017,-15189.75,9423.935,-21365.25,0,12.0,507.40027,146.83752,0.8383775,1.0296779523525788,0.8632588025169686
772225053.14,242.366237085014,53.6746582129082,6091.126,-15094.53,8856.628,-21253.17,0,14.0,501.51877,148.42448,0.8311913,1.0296779397282245,0.8558593466897911
772225064.335,242.369188124005,53.6754139218139,5975.849,-14977.74,8730.492,-21127.08,0,10.0,499.5975,150.37097,0.80661,1.0296779337812594,0.8305485060300609
772225077.625,242.36408624658,53.6745224362297,6095.099,-14666.07,8892.931,-20636.73,0,11.0,501.58502,155.5655,0.8129051,1.029677926721396,0.837030410358762
772225077.715,242.371006956333,53.675134566345,6050.285,-14806.92,8828.324,-20846.88,0,12.0,500.83807,153.21799,0.843472,1.0296779266735867,0.8685045042208263
772225091.585,242.369307107929,53.6752456664652,6262.877,-14642.6,9152.5,-20594.7,0,17.0,504.3813,155.95668,0.8136704,1.0296779193056182,0.8378184411825531
772225147.325,242.366720176433,53.6755397443122,6530.235,-15202.5,9563.52,-21449.31,0,18.0,508.83722,146.625,0.8386566,1.0296778896956333,0.8635461624846419
772225161.015,242.367731004478,53.6748878685154,6305.095,-15248.31,9223.347,-21449.31,0,15.0,505.0849,145.86151,0.8467799,1.0296778824232857,0.8719105167112108
772225162.16,242.367050648132,53.6745621697957,6297.192,-15229.49,9195.922,-21435.3,0,9.0,504.9532,146.17517,0.81419075,1.0296778818150434,0.8383542020692079
772225166.865,242.36913256973,53.6756721450478,6165.307,-15231.29,8962.108,-21463.32,0,7.0,502.75513,146.14517,0.83972955,1.029677879315672,0.8646509396691373
772225181.23,242.369692846362,53.6758112585484,5986.45,-15033.45,8703.067,-21183.12,0,7.0,499.77417,149.4425,0.82173634,1.029677871684754,0.8461237212856134
772225199.83,242.369967294856,53.6753991882401,6084.332,-14722.93,8885.635,-20790.84,0,20.0,501.40552,154.61783,0.8451274,1.0296778618041373,0.8702089780310843
772225206.07,242.366958302095,53.6745859639236,6219.087,-14598.47,9087.806,-20608.71,0,15.0,503.65143,156.69217,0.8382197,1.0296778584893498,0.8630962679499815
772225208.08,242.371226552259,53.6752603994918,6216.506,-14664.03,9041.745,-20650.74,0,12.0,503.60843,155.59947,0.8412431,1.029677857421606,0.86620938067525
772225210.245,242.368249956545,53.6748330943972,6281.472,-14590.06,9177.814,-20538.66,0,9.0,504.69122,156.83234,0.82874525,1.0296778562715232,0.8533406282280562
772225233.715,242.368687651003,53.6748506865891,6690.049,-14718.59,9782.215,-20762.82,0,15.0,511.50082,154.69017,0.848531,1.0296778438038858,0.8737135784779783
772225272.03,242.368800573588,53.6760828753077,6452.256,-15279.86,9439.405,-21561.39,0,14.0,507.5376,145.33565,0.80481577,1.0296778234503507,0.8287009495038006
772225285.595,242.36738784847,53.6755273933301,6216.166,-15217.05,9036.56,-21421.29,0,13.0,503.60275,146.38252,0.81766903,1.0296778162444082,0.8419356653441312
772225314.895,242.366787918766,53.674579294552,6058.898,-14731.69,8799.229,-20734.8,0,14.0,500.98163,154.47183,0.8406079,1.0296778006797864,0.8655552747044009
772225321.605,242.371264198621,53.6744627503845,6127.448,-14718.67,8952.352,-20790.84,0,10.0,502.1241,154.68884,0.8448748,1.029677797115329,0.8699488221315984
772225329.715,242.366332016918,53.6746234317453,6278.988,-14536.65,9179.31,-20524.65,0,13.0,504.64984,157.7225,0.82833266,1.0296777928071696,0.852915747717929
772225341.18,242.367018075032,53.6745332035749,6499.449,-14543.36,9459.007,-20482.62,0,15.0,508.32416,157.61067,0.84627736,1.0296777867167817,0.8713929950267614
772225358.05,242.366589692808,53.6749380283144,6749.97,-14737.66,9870.115,-20790.84,0,15.0,512.4995,154.37233,0.8329651,1.0296777777551733,0.8576856283721458
772225390.21,242.369343199769,53.6749971143216,6511.302,-15301.87,9481.245,-21561.39,0,11.0,508.5217,144.96883,0.84550744,1.0296777606712788,0.8706002104888931
772225412.34,242.367879956391,53.676023764473,6060.692,-15166.67,8848.453,-21337.23,0,12.0,501.01157,147.22217,0.83751917,1.029677748915478,0.8623748524589014
772225419.29,242.365542524251,53.674526656104,6038.803,-15008.63,8772.859,-21141.09,0,8.0,500.64673,149.85616,0.83929324,1.0296777452235304,0.8642015724899478
772225420.055,242.365996841811,53.675074350414,6014.318,-14999.46,8794.659,-21113.07,0,13.0,500.23862,150.00902,0.8431561,1.0296777448171504,0.8681790708760848
772225441.725,242.369408959576,53.6753271123025,6099.404,-14659.99,8917.719,-20664.75,0,15.0,501.65674,155.66682,0.8129051,1.02967773330571,0.8370302531301697
772225441.895,242.370721193672,53.6754254662939,6094.322,-14684.1,8861.287,-20692.77,0,12.0,501.57202,155.26501,0.8129051,1.0296777332154032,0.8370302530567588
772225442.06,242.369043128494,53.6756560470124,6094.813,-14644.79,8861.287,-20650.74,0,9.0,501.58023,155.92017,0.8129051,1.0296777331277527,0.8370302529855073
772225459.28,242.367900424316,53.6759535233216,6422.74,-14521.57,9349.396,-20468.61,0,4.0,507.04565,157.97382,0.835513,1.0296777239802222,0.8603091197887737
